Year,StateAbbr,state,county,Category,Measure,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,MeasureId,Short_Question_Text,Geolocation
2022,ND,North Dakota,Benson,Health Risk Behaviors,Current cigarette smoking among adults,Age-adjusted prevalence,26.7,23.8,29.7,5770,3770,38005,CSMOKING,Current Cigarette Smoking,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Risk Behaviors,Short sleep duration among adults,Age-adjusted prevalence,41.2,34,48.4,5770,3770,38005,SLEEP,Short Sleep Duration,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Independent living disability among adults,Crude prevalence,11.8,10.7,13,5770,3770,38005,INDEPLIVE,Independent Living Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Cancer (non-skin) or melanoma among adults,Crude prevalence,8.1,7.4,9,5770,3770,38005,CANCER,Cancer (non-skin) or Melanoma,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Depression among adults,Age-adjusted prevalence,23.8,20.1,27.8,5770,3770,38005,DEPRESSION,Depression,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,All teeth lost among adults aged >=65 years,Age-adjusted prevalence,22.3,18.5,26.6,5770,3770,38005,TEETHLOST,All Teeth Lost,POINT (-99.3657508558668 48.069371377325)
2021,ND,North Dakota,Benson,Health Outcomes,High blood pressure among adults,Crude prevalence,38.7,34.6,42.8,5770,3770,38005,BPHIGH,High Blood Pressure,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,67.7,58.3,76.2,5770,3770,38005,MAMMOUSE,Mammography,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Any disability among adults,Crude prevalence,39.1,34.5,43.9,5770,3770,38005,DISABILITY,Any Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Arthritis among adults,Crude prevalence,32.6,30.8,34.3,5770,3770,38005,ARTHRITIS,Arthritis,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Visited dentist or dental clinic in the past year among adults,Crude prevalence,50.4,46.4,54.5,5770,3770,38005,DENTAL,Dental Visit,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Status,Frequent physical distress among adults,Crude prevalence,17.4,15.5,19.4,5770,3770,38005,PHLTH,Frequent Physical Distress,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Colorectal cancer screening among adults aged 45–75 years,Crude prevalence,58.6,52.9,64.2,5770,3770,38005,COLON_SCREEN,Colorectal Cancer Screening,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Stroke among adults,Crude prevalence,5.5,5,5.9,5770,3770,38005,STROKE,Stroke,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Risk Behaviors,Binge drinking among adults,Age-adjusted prevalence,20.2,16.4,24.4,5770,3770,38005,BINGE,Binge Drinking,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Cognitive disability among adults,Crude prevalence,18.4,16.4,20.5,5770,3770,38005,COGNITION,Cognitive Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Coronary heart disease among adults,Age-adjusted prevalence,8.3,7.5,9.1,5770,3770,38005,CHD,Coronary Heart Disease,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Independent living disability among adults,Age-adjusted prevalence,11.8,10.7,13,5770,3770,38005,INDEPLIVE,Independent Living Disability,POINT (-99.3657508558668 48.069371377325)
2021,ND,North Dakota,Benson,Health Outcomes,High cholesterol among adults who have ever been screened,Age-adjusted prevalence,28.2,24.2,32.3,5770,3770,38005,HIGHCHOL,High Cholesterol,POINT (-99.3657508558668 48.069371377325)
2021,ND,North Dakota,Benson,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Age-adjusted prevalence,61.3,56.3,66,5770,3770,38005,BPMED,High Blood Pressure Medication,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Obesity among adults,Crude prevalence,41.5,33.6,49.6,5770,3770,38005,OBESITY,Obesity,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Mammography use among women aged 50-74 years,Age-adjusted prevalence,66.7,57.3,75.3,5770,3770,38005,MAMMOUSE,Mammography,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Status,Fair or poor self-rated health status among adults,Age-adjusted prevalence,25.4,22.8,28.1,5770,3770,38005,GHLTH,General Health,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Cancer (non-skin) or melanoma among adults,Age-adjusted prevalence,6.9,6.3,7.7,5770,3770,38005,CANCER,Cancer (non-skin) or Melanoma,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,15.1,13.1,17.2,5770,3770,38005,DIABETES,Diabetes,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,7.1,6.3,8.2,5770,3770,38005,ACCESS2,Health Insurance,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Vision disability among adults,Crude prevalence,8.4,7.7,9.2,5770,3770,38005,VISION,Vision Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,32.6,27.9,37.6,5770,3770,38005,LPA,Physical Inactivity,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Visits to doctor for routine checkup within the past year among adults,Crude prevalence,74.8,70.5,78.8,5770,3770,38005,CHECKUP,Annual Checkup,POINT (-99.3657508558668 48.069371377325)
2021,ND,North Dakota,Benson,Prevention,Cholesterol screening among adults,Age-adjusted prevalence,74.3,70.7,77.7,5770,3770,38005,CHOLSCREEN,Cholesterol Screening,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Vision disability among adults,Age-adjusted prevalence,8.1,7.4,8.9,5770,3770,38005,VISION,Vision Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Visited dentist or dental clinic in the past year among adults,Age-adjusted prevalence,49.3,45.3,53.3,5770,3770,38005,DENTAL,Dental Visit,POINT (-99.3657508558668 48.069371377325)
2021,ND,North Dakota,Benson,Health Outcomes,High cholesterol among adults who have ever been screened,Crude prevalence,34,30,38.2,5770,3770,38005,HIGHCHOL,High Cholesterol,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,18.9,15.4,22.9,5770,3770,38005,BINGE,Binge Drinking,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Chronic obstructive pulmonary disease among adults,Age-adjusted prevalence,9.5,8.5,10.6,5770,3770,38005,COPD,COPD,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Stroke among adults,Age-adjusted prevalence,4.9,4.5,5.3,5770,3770,38005,STROKE,Stroke,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,25.9,23.3,28.7,5770,3770,38005,GHLTH,General Health,POINT (-99.3657508558668 48.069371377325)
2021,ND,North Dakota,Benson,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Crude prevalence,78.9,75.9,81.7,5770,3770,38005,BPMED,High Blood Pressure Medication,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Cognitive disability among adults,Age-adjusted prevalence,19.1,17.1,21.2,5770,3770,38005,COGNITION,Cognitive Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Current lack of health insurance among adults aged 18-64 years,Age-adjusted prevalence,11.2,9.8,12.9,5770,3770,38005,ACCESS2,Health Insurance,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Status,Frequent mental distress among adults,Crude prevalence,19.4,17.4,21.4,5770,3770,38005,MHLTH,Frequent Mental Distress,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Current asthma among adults,Crude prevalence,13.1,11.6,14.8,5770,3770,38005,CASTHMA,Current Asthma,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Mobility disability among adults,Age-adjusted prevalence,17.3,15.4,19.3,5770,3770,38005,MOBILITY,Mobility Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Obesity among adults,Age-adjusted prevalence,42.1,34.1,50.2,5770,3770,38005,OBESITY,Obesity,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Diagnosed diabetes among adults,Age-adjusted prevalence,13.5,11.7,15.4,5770,3770,38005,DIABETES,Diabetes,POINT (-99.3657508558668 48.069371377325)
2021,ND,North Dakota,Benson,Prevention,Cholesterol screening among adults,Crude prevalence,75.9,72.6,79.1,5770,3770,38005,CHOLSCREEN,Cholesterol Screening,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Prevention,Visits to doctor for routine checkup within the past year among adults,Age-adjusted prevalence,73,68.4,77.3,5770,3770,38005,CHECKUP,Annual Checkup,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Status,Frequent mental distress among adults,Age-adjusted prevalence,20.4,18.3,22.5,5770,3770,38005,MHLTH,Frequent Mental Distress,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Hearing disability among adults,Age-adjusted prevalence,10.7,9.6,11.9,5770,3770,38005,HEARING,Hearing Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,30.4,26.7,34.1,5770,3770,38005,ARTHRITIS,Arthritis,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Risk Behaviors,No leisure-time physical activity among adults,Age-adjusted prevalence,32.1,27.4,37,5770,3770,38005,LPA,Physical Inactivity,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Chronic obstructive pulmonary disease among adults,Crude prevalence,10.6,9.5,11.8,5770,3770,38005,COPD,COPD,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Risk Behaviors,Short sleep duration among adults,Crude prevalence,39.9,32.8,47,5770,3770,38005,SLEEP,Short Sleep Duration,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Risk Behaviors,Current cigarette smoking among adults,Crude prevalence,25.2,22.4,28.2,5770,3770,38005,CSMOKING,Current Cigarette Smoking,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Self-care disability among adults,Crude prevalence,6,5.5,6.5,5770,3770,38005,SELFCARE,Self-care Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,22.8,19,27.2,5770,3770,38005,TEETHLOST,All Teeth Lost,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Depression among adults,Crude prevalence,23.1,19.5,27,5770,3770,38005,DEPRESSION,Depression,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Self-care disability among adults,Age-adjusted prevalence,5.7,5.3,6.2,5770,3770,38005,SELFCARE,Self-care Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Health Outcomes,Current asthma among adults,Age-adjusted prevalence,13.3,11.7,15,5770,3770,38005,CASTHMA,Current Asthma,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Any disability among adults,Age-adjusted prevalence,38.1,33.6,42.9,5770,3770,38005,DISABILITY,Any Disability,POINT (-99.3657508558668 48.069371377325)
2021,ND,North Dakota,Benson,Health Outcomes,High blood pressure among adults,Age-adjusted prevalence,35.5,31.5,39.5,5770,3770,38005,BPHIGH,High Blood Pressure,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Benson,Disability,Mobility disability among adults,Crude prevalence,18.9,16.9,21.2,5770,3770,38005,MOBILITY,Mobility Disability,POINT (-99.3657508558668 48.069371377325)
2022,ND,North Dakota,Billings,Health Outcomes,Stroke among adults,Crude prevalence,3.7,3.4,4.1,1018,808,38007,STROKE,Stroke,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,4.5,3.8,5.3,1018,808,38007,ACCESS2,Health Insurance,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,15.7,13.8,17.6,1018,808,38007,GHLTH,General Health,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Disability,Cognitive disability among adults,Age-adjusted prevalence,12.1,10.7,13.6,1018,808,38007,COGNITION,Cognitive Disability,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Disability,Self-care disability among adults,Age-adjusted prevalence,2.7,2.5,2.9,1018,808,38007,SELFCARE,Self-care Disability,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,19.5,15.8,23.3,1018,808,38007,BINGE,Binge Drinking,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,10.9,9.3,12.7,1018,808,38007,DIABETES,Diabetes,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,Obesity among adults,Age-adjusted prevalence,35.9,28.1,44.4,1018,808,38007,OBESITY,Obesity,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,25.3,21.3,29.8,1018,808,38007,LPA,Physical Inactivity,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Prevention,Visited dentist or dental clinic in the past year among adults,Age-adjusted prevalence,65.7,61.8,69.2,1018,808,38007,DENTAL,Dental Visit,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,Current asthma among adults,Crude prevalence,9.8,8.5,11.1,1018,808,38007,CASTHMA,Current Asthma,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,Chronic obstructive pulmonary disease among adults,Crude prevalence,7.1,6.3,8,1018,808,38007,COPD,COPD,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,Stroke among adults,Age-adjusted prevalence,2.7,2.4,2.9,1018,808,38007,STROKE,Stroke,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Disability,Self-care disability among adults,Crude prevalence,3.2,3,3.5,1018,808,38007,SELFCARE,Self-care Disability,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Disability,Hearing disability among adults,Age-adjusted prevalence,6.9,6.1,7.7,1018,808,38007,HEARING,Hearing Disability,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Disability,Cognitive disability among adults,Crude prevalence,11.3,9.9,12.7,1018,808,38007,COGNITION,Cognitive Disability,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,Obesity among adults,Crude prevalence,35.8,28,44.3,1018,808,38007,OBESITY,Obesity,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Risk Behaviors,Short sleep duration among adults,Crude prevalence,30.2,23.9,37.1,1018,808,38007,SLEEP,Short Sleep Duration,POINT (-103.376280247204 47.0236619758294)
2021,ND,North Dakota,Billings,Health Outcomes,High blood pressure among adults,Age-adjusted prevalence,28.5,24.5,32.6,1018,808,38007,BPHIGH,High Blood Pressure,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Risk Behaviors,Current cigarette smoking among adults,Crude prevalence,13.6,11.7,15.6,1018,808,38007,CSMOKING,Current Cigarette Smoking,POINT (-103.376280247204 47.0236619758294)
2021,ND,North Dakota,Billings,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Crude prevalence,82.7,79.4,85.3,1018,808,38007,BPMED,High Blood Pressure Medication,POINT (-103.376280247204 47.0236619758294)
2021,ND,North Dakota,Billings,Prevention,Cholesterol screening among adults,Crude prevalence,83.8,80.8,86.3,1018,808,38007,CHOLSCREEN,Cholesterol Screening,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,9.9,7.8,12.2,1018,808,38007,TEETHLOST,All Teeth Lost,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Risk Behaviors,No leisure-time physical activity among adults,Age-adjusted prevalence,23.1,19.3,27.3,1018,808,38007,LPA,Physical Inactivity,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,Depression among adults,Crude prevalence,19,15.9,22.4,1018,808,38007,DEPRESSION,Depression,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,23.1,20,26.5,1018,808,38007,ARTHRITIS,Arthritis,POINT (-103.376280247204 47.0236619758294)
2022,ND,North Dakota,Billings,Disability,Any disability among adults,Age-adjusted prevalence,24.7,21.2,28.5,1018,808,38007,DISABILITY,Any Disability,POINT (-103.376280247204 47.0236619758294)
2021,ND,North Dakota,Billings,Health Outcomes,High cholesterol among adults who have ever been screened,Crude prevalence,35.3,30.3,40.4,1018,808,38007,HIGHCHOL,High Cholesterol,POINT (-103.376280247204 47.0236619758294)
